common_name,scientific_name,recordist_name,recording_length,Date,TYPE,xc_id,Time,Country,Download_link
Baudo Guan,Penelope ortoni,Olaf Jahn,0:15,1998-01-14,"call, wing rattle display, calls",XC261543,?,Ecuador,https://xeno-canto.org/261543/download
Baudo Guan,Penelope ortoni,Olaf Jahn,0:18,1997-09-16,"call, calls at dawn",XC261542,?,Ecuador,https://xeno-canto.org/261542/download
Baudo Guan,Penelope ortoni,Olaf Jahn,0:32,1997-05-06,"call, calls of 2 birds at dawn",XC261541,?,Ecuador,https://xeno-canto.org/261541/download
Baudo Guan,Penelope ortoni,Scott Olmstead,0:50,2008-06-19,"alarm call, alarm call & grunting",XC21122,15:45,Ecuador,https://xeno-canto.org/21122/download
Baudo Guan,Penelope ortoni,Sam Woods,0:36,2009-07-05,call,XC37185,08:20,Ecuador,https://xeno-canto.org/37185/download
Baudo Guan,Penelope ortoni,Scott Olmstead,0:40,2008-06-19,alarm call,XC21121,15:30,Ecuador,https://xeno-canto.org/21121/download
Baudo Guan,Penelope ortoni,Myornis,0:09,2018-08-00,call,XC406941,?,Colombia,https://xeno-canto.org/406941/download
Baudo Guan,Penelope ortoni,Oswaldo Cortes,0:48,2012-11-22,"drumming, song",XC116962,08:30,Colombia,https://xeno-canto.org/116962/download
Baudo Guan,Penelope ortoni,Oswaldo Cortes,1:08,2012-11-22,"drumming, song",XC116963,08:30,Colombia,https://xeno-canto.org/116963/download
Andean Guan,Penelope montagnii,Dennis Castillo-Figueroa,1:21,2019-10-15,"alarm call, call",XC505576,09:00,Colombia,https://xeno-canto.org/505576/download
Andean Guan,Penelope montagnii,Jerome Fischer,0:35,2017-10-10,call,XC389673,07:00,Ecuador,https://xeno-canto.org/389673/download
Andean Guan,Penelope montagnii,Pedro Arturo Camargo Martínez,1:10,2016-01-10,call,XC387934,09:00,Colombia,https://xeno-canto.org/387934/download
Andean Guan,Penelope montagnii,Martin St-Michel,0:27,2017-02-10,call,XC376456,16:22,Colombia,https://xeno-canto.org/376456/download
Andean Guan,Penelope montagnii,Ross Gallardy,0:57,2016-12-14,call,XC353257,11:30,Colombia,https://xeno-canto.org/353257/download
Andean Guan,Penelope montagnii,Charlie Vogt,0:43,2016-12-01,song,XC345254,07:15,Ecuador,https://xeno-canto.org/345254/download
Andean Guan,Penelope montagnii,Ross Gallardy,0:45,2015-06-09,call,XC296751,08:00,Peru,https://xeno-canto.org/296751/download
Andean Guan,Penelope montagnii atrogularis,Patricio Mena Valenzuela,0:10,0000-00-00,call,XC275186,?,Ecuador,https://xeno-canto.org/275186/download
Andean Guan,Penelope montagnii atrogularis,Olaf Jahn,0:07,2006-09-00,wing rattle,XC261540,?,Ecuador,https://xeno-canto.org/261540/download
Andean Guan,Penelope montagnii brooki,Mitch Lysinger,0:20,2009-02-00,"call, excited calls",XC260368,?,Ecuador,https://xeno-canto.org/260368/download
Andean Guan,Penelope montagnii brooki,Mitch Lysinger,0:15,1996-10-00,"call, foraging calls",XC260367,?,Ecuador,https://xeno-canto.org/260367/download
Andean Guan,Penelope montagnii atrogularis,John V. Moore,0:27,1998-05-00,"flight call, alarm and flight calls",XC257416,?,Ecuador,https://xeno-canto.org/257416/download
Andean Guan,Penelope montagnii atrogularis,John V. Moore,0:22,1999-06-00,"call, calls",XC257415,?,Ecuador,https://xeno-canto.org/257415/download
Andean Guan,Penelope montagnii,Joe Klaiber,0:32,2000-01-15,call,XC247280,00:00,Venezuela,https://xeno-canto.org/247280/download
Andean Guan,Penelope montagnii brooki,Niels Krabbe,1:08,1997-04-02,"call, raspy call, calls",XC238793,8:15,Ecuador,https://xeno-canto.org/238793/download
Andean Guan,Penelope montagnii brooki,Niels Krabbe,0:50,1991-09-04,"call, calls",XC238791,7:31,Ecuador,https://xeno-canto.org/238791/download
Andean Guan,Penelope montagnii atrogularis,Niels Krabbe,0:43,1995-02-08,"call, calls",XC238788,6:19,Ecuador,https://xeno-canto.org/238788/download
Andean Guan,Penelope montagnii,Peter Boesman,0:33,1997-12-29,call,XC227412,18:00,Venezuela,https://xeno-canto.org/227412/download
Andean Guan,Penelope montagnii,Peter Boesman,0:14,1997-12-29,call,XC227411,18:00,Venezuela,https://xeno-canto.org/227411/download
Andean Guan,Penelope montagnii,Peter Boesman,0:22,1997-12-29,call,XC227410,17:30,Venezuela,https://xeno-canto.org/227410/download
Andean Guan,Penelope montagnii,Joe Klaiber,1:00,2009-03-30,call,XC197439,09:00,Venezuela,https://xeno-canto.org/197439/download
Andean Guan,Penelope montagnii,Oswaldo Cortes,0:43,2014-07-02,song,XC191173,14:00,Colombia,https://xeno-canto.org/191173/download
Andean Guan,Penelope montagnii,Sergio Córdoba Córdoba (Colección de Sonidos Ambientales - Instituto Humboldt),1:41,2003-11-25,"call, song",XC117879,?,Colombia,https://xeno-canto.org/117879/download
Andean Guan,Penelope montagnii,Sergio Córdoba Córdoba (Colección de Sonidos Ambientales - Instituto Humboldt),2:26,2002-07-31,call,XC117771,?,Colombia,https://xeno-canto.org/117771/download
Andean Guan,Penelope montagnii,Sergio Córdoba Córdoba (Colección de Sonidos Ambientales - Instituto Humboldt),1:01,2002-07-28,call,XC117768,?,Colombia,https://xeno-canto.org/117768/download
Andean Guan,Penelope montagnii atrogularis,Nick Athanas,1:44,2010-04-11,call,XC46558,08:20,Ecuador,https://xeno-canto.org/46558/download
Andean Guan,Penelope montagnii,Joe Klaiber,0:30,2007-01-00,song,XC42999,?:?,Venezuela,https://xeno-canto.org/42999/download
Andean Guan,Penelope montagnii,David Edwards,0:21,2006-11-00,call,XC27867,?:?,Venezuela,https://xeno-canto.org/27867/download
Andean Guan,Penelope montagnii,Alexandre Renaudier,0:18,2007-07-30,alarm call,XC22852,?,Venezuela,https://xeno-canto.org/22852/download
Andean Guan,Penelope montagnii sclateri,Niels Krabbe,0:07,1997-10-21,a fleeing bird,XC16112,5:35,Bolivia,https://xeno-canto.org/16112/download
Marail Guan,Penelope marail jacupeba,Thiago Orsi Laranjeiras,0:45,2012-12-09,call,XC138892,07:30,Brazil,https://xeno-canto.org/138892/download
Marail Guan,Penelope marail,Brice de la Croix,0:23,2020-07-22,call,XC581673,07:00,French Guiana,https://xeno-canto.org/581673/download
Marail Guan,Penelope marail jacupeba,GABRIEL LEITE,0:16,2016-01-20,call,XC303410,10:30,Brazil,https://xeno-canto.org/303410/download
Marail Guan,Penelope marail,Peter Boesman,0:06,1997-03-25,call,XC227398,05:15,Venezuela,https://xeno-canto.org/227398/download
Marail Guan,Penelope marail,Peter Boesman,0:09,1997-03-25,call,XC227397,05:15,Venezuela,https://xeno-canto.org/227397/download
Marail Guan,Penelope marail,Peter Boesman,0:33,2002-07-25,call,XC227396,05:25,Venezuela,https://xeno-canto.org/227396/download
Marail Guan,Penelope marail,Peter Boesman,0:18,2002-07-25,call,XC227395,05:25,Venezuela,https://xeno-canto.org/227395/download
Marail Guan,Penelope marail jacupeba,Christian B. Andretti,0:05,2011-08-02,call,XC125699,06:00,Brazil,https://xeno-canto.org/125699/download
Marail Guan,Penelope marail marail,Alexandre Renaudier,0:31,2010-09-21,"call, calls at dusk",XC65207,?,French Guiana,https://xeno-canto.org/65207/download
Marail Guan,Penelope marail marail,Olivier Claessens,0:04,2006-11-17,"drumming, wing-drumming",XC11785,5:45,French Guiana,https://xeno-canto.org/11785/download
Marail Guan,Penelope marail,Brice de la Croix,0:18,2022-04-12,"alarm call, call, drumming, wing drumming",XC714989,06:00,French Guiana,https://xeno-canto.org/714989/download
Marail Guan,Penelope marail marail,Peter Boesman,0:07,1994-10-22,call,XC227408,06:30,Venezuela,https://xeno-canto.org/227408/download
Marail Guan,Penelope marail marail,Alexandre Renaudier,0:17,2011-10-21,"just before dawn, wing noise from penelope marail",XC128687,?,French Guiana,https://xeno-canto.org/128687/download
Marail Guan,Penelope marail marail,Olivier Claessens,0:08,2003-11-18,call,XC11784,?,French Guiana,https://xeno-canto.org/11784/download
Marail Guan,Penelope marail,Brice de la Croix,0:10,2020-02-24,call,XC538007,14:30,French Guiana,https://xeno-canto.org/538007/download
Marail Guan,Penelope marail marail,Peter Boesman,0:15,1994-02-13,"call, soft calls",XC227409,?,Venezuela,https://xeno-canto.org/227409/download
Marail Guan,Penelope marail jacupeba,GABRIEL LEITE,0:13,2011-01-11,alarm call,XC141771,09:00,Brazil,https://xeno-canto.org/141771/download
Rusty-margined Guan,Penelope superciliaris,Ricardo Gagliardi,2:46,2014-07-05,"call, wing beat sound.",XC472339,06:11,Brazil,https://xeno-canto.org/472339/download
Rusty-margined Guan,Penelope superciliaris,Ricardo Gagliardi,0:38,2014-07-04,wing beat sound.,XC472338,05:50,Brazil,https://xeno-canto.org/472338/download
Rusty-margined Guan,Penelope superciliaris jacupemba,Fernando Igor de Godoy,0:09,2013-10-19,alarm call,XC419448,07:00,Brazil,https://xeno-canto.org/419448/download
Rusty-margined Guan,Penelope superciliaris,Daniel Blamires,0:08,2016-12-30,alarm call,XC349058,10:15,Brazil,https://xeno-canto.org/349058/download
Rusty-margined Guan,Penelope superciliaris,Fernando Igor de Godoy,1:48,2020-09-20,song,XC706045,06:30,Brazil,https://xeno-canto.org/706045/download
Rusty-margined Guan,Penelope superciliaris,Fernando Igor de Godoy,0:03,2019-08-23,wing sound,XC705709,04:00,Brazil,https://xeno-canto.org/705709/download
Rusty-margined Guan,Penelope superciliaris,Fernando Igor de Godoy,0:40,2019-08-23,alarm call,XC705708,05:30,Brazil,https://xeno-canto.org/705708/download
Rusty-margined Guan,Penelope superciliaris,JAYRSON ARAUJO DE OLIVEIRA,0:16,2021-08-19,"alarm call, duet",XC669183,7:43,Brazil,https://xeno-canto.org/669183/download
Rusty-margined Guan,Penelope superciliaris,Ciro Albano,1:14,2020-02-23,"alarm call, call",XC530433,06:00,Brazil,https://xeno-canto.org/530433/download
Rusty-margined Guan,Penelope superciliaris alagoensis,Dante Buzzetti,4:52,2007-04-17,"alarm call, call",XC525971,17:00,Brazil,https://xeno-canto.org/525971/download
Rusty-margined Guan,Penelope superciliaris,Benedito Pio da Silva Campos Neto,0:20,2019-11-19,call,XC507735,08:00,Brazil,https://xeno-canto.org/507735/download
Rusty-margined Guan,Penelope superciliaris jacupemba,JAYRSON ARAUJO DE OLIVEIRA,0:43,2018-09-30,alarm call,XC436751,6:21,Brazil,https://xeno-canto.org/436751/download
Rusty-margined Guan,Penelope superciliaris jacupemba,Hermann Redies,0:19,2014-08-05,"call, flight call",XC326682,05:30,Brazil,https://xeno-canto.org/326682/download
Rusty-margined Guan,Penelope superciliaris,Luiz C. Silva,0:13,2015-06-20,call,XC253761,07:00,Brazil,https://xeno-canto.org/253761/download
Rusty-margined Guan,Penelope superciliaris,Peter Boesman,0:38,2004-02-06,call,XC227445,05:15,Brazil,https://xeno-canto.org/227445/download
Rusty-margined Guan,Penelope superciliaris,Peter Boesman,1:09,2004-02-06,call,XC227444,05:15,Brazil,https://xeno-canto.org/227444/download
Rusty-margined Guan,Penelope superciliaris,Peter Boesman,0:51,2004-02-06,call,XC227443,05:15,Brazil,https://xeno-canto.org/227443/download
Rusty-margined Guan,Penelope superciliaris,Peter Boesman,0:52,2004-07-28,call,XC227418,11:00,Brazil,https://xeno-canto.org/227418/download
Rusty-margined Guan,Penelope superciliaris,Alexander Lees,0:44,2010-09-23,call,XC84162,05:45,Brazil,https://xeno-canto.org/84162/download
Rusty-margined Guan,Penelope superciliaris,Renan Campos de Oliveira,0:16,2010-04-07,call,XC46443,9:24,Brazil,https://xeno-canto.org/46443/download
Rusty-margined Guan,Penelope superciliaris superciliaris,João Vitor Oliveira de Souza,0:21,2020-11-26,song,XC744402,18:02,Brazil,https://xeno-canto.org/744402/download
Rusty-margined Guan,Penelope superciliaris alagoensis,Dante Buzzetti,0:49,2017-11-02,"call, wing flutter",XC586610,4:30,Brazil,https://xeno-canto.org/586610/download
Rusty-margined Guan,Penelope superciliaris,Luiz C. Silva,0:27,2020-07-25,call,XC579415,09:00,Brazil,https://xeno-canto.org/579415/download
Rusty-margined Guan,Penelope superciliaris,JAYRSON ARAUJO DE OLIVEIRA,0:03,2020-06-24,alarm call,XC573072,12:09,Brazil,https://xeno-canto.org/573072/download
Rusty-margined Guan,Penelope superciliaris alagoensis,Dante Buzzetti,1:21,2007-04-17,"alarm call, call",XC525960,5:50,Brazil,https://xeno-canto.org/525960/download
Rusty-margined Guan,Penelope superciliaris,Fernando Igor de Godoy,0:21,2012-10-19,alarm call,XC325701,06:30,Brazil,https://xeno-canto.org/325701/download
Rusty-margined Guan,Penelope superciliaris,Peter Boesman,0:07,2004-01-30,wing whirring,XC227446,04:30,Brazil,https://xeno-canto.org/227446/download
Rusty-margined Guan,Penelope superciliaris,Bernabe Lopez-Lanus,0:59,2011-11-25,song,XC108199,pm,Argentina,https://xeno-canto.org/108199/download
Rusty-margined Guan,Penelope superciliaris,Leonardo Pimentel,0:30,2010-12-27,call,XC82533,08:13,Brazil,https://xeno-canto.org/82533/download
Rusty-margined Guan,Penelope superciliaris,Jeremy Minns,0:10,2000-09-04,call,XC66646,18:03,Brazil,https://xeno-canto.org/66646/download
Red-faced Guan,Penelope dabbenei,Jacob Wijpkema,0:31,2019-02-17,call,XC460368,07:50,Bolivia,https://xeno-canto.org/460368/download
Red-faced Guan,Penelope dabbenei,Jacob Wijpkema,0:28,2019-02-17,"call, song",XC460362,07:45,Bolivia,https://xeno-canto.org/460362/download
Red-faced Guan,Penelope dabbenei,Peter Boesman,1:11,2013-10-18,call,XC273054,18:00,Argentina,https://xeno-canto.org/273054/download
Red-faced Guan,Penelope dabbenei,Peter Boesman,1:33,2013-10-18,call,XC273053,18:00,Argentina,https://xeno-canto.org/273053/download
Red-faced Guan,Penelope dabbenei,Peter Boesman,1:35,2013-10-18,call,XC273052,18:00,Argentina,https://xeno-canto.org/273052/download
Red-faced Guan,Penelope dabbenei,Bernabe Lopez-Lanus,0:23,1991-01-21,alarm call,XC48485,pm,Argentina,https://xeno-canto.org/48485/download
Red-faced Guan,Penelope dabbenei,Niels Krabbe,0:42,1995-03-25,call,XC19526,18:00,Bolivia,https://xeno-canto.org/19526/download
Red-faced Guan,Penelope dabbenei,Niels Krabbe,0:26,1997-10-26,"song, song and wing whirr at dawn",XC16204,5:58,Bolivia,https://xeno-canto.org/16204/download
Red-faced Guan,Penelope dabbenei,Sjoerd Mayer,0:51,1992-03-22,alarm call,XC1556,?,Bolivia,https://xeno-canto.org/1556/download
Red-faced Guan,Penelope dabbenei,Daniel Lane,2:45,1999-08-13,call,XC96617,08:40,Bolivia,https://xeno-canto.org/96617/download
Red-faced Guan,Penelope dabbenei,Frank Lambert,2:04,0000-00-00,call,XC68998,?:?,Argentina,https://xeno-canto.org/68998/download
Red-faced Guan,Penelope dabbenei,Sofia Wasylyk,0:05,0000-00-00,song,XC61696,?:?,Argentina,https://xeno-canto.org/61696/download
Red-faced Guan,Penelope dabbenei,Bernabe Lopez-Lanus,0:02,1991-01-13,song,XC51182,?:?,Argentina,https://xeno-canto.org/51182/download
Red-faced Guan,Penelope dabbenei,Bernabe Lopez-Lanus,0:07,1991-01-13,song,XC51181,?:?,Argentina,https://xeno-canto.org/51181/download
Red-faced Guan,Penelope dabbenei,Bernabe Lopez-Lanus,0:12,1991-01-13,song,XC51180,?:?,Argentina,https://xeno-canto.org/51180/download
Red-faced Guan,Penelope dabbenei,Bernabe Lopez-Lanus,0:05,1991-01-13,song,XC51179,?:?,Argentina,https://xeno-canto.org/51179/download
Red-faced Guan,Penelope dabbenei,Bernabe Lopez-Lanus,0:13,1991-12-01,song,XC51178,?:?,Argentina,https://xeno-canto.org/51178/download
Red-faced Guan,Penelope dabbenei,Niels Krabbe,0:35,1995-03-25,call,XC19525,06:00,Bolivia,https://xeno-canto.org/19525/download
Red-faced Guan,Penelope dabbenei,Niels Krabbe,1:00,1995-04-10,call,XC19524,xx:xx,Bolivia,https://xeno-canto.org/19524/download
Red-faced Guan,Penelope dabbenei,Niels Krabbe,0:45,1995-03-25,"song, song at dawn, then flying away",XC16205,?,Bolivia,https://xeno-canto.org/16205/download
Red-faced Guan,Penelope dabbenei,Sjoerd Mayer,0:48,1992-03-22,call,XC1555,6:15,Bolivia,https://xeno-canto.org/1555/download
Red-faced Guan,Penelope dabbenei,Jacob Wijpkema,0:20,2021-07-06,alarm call,XC663492,07:52,Bolivia,https://xeno-canto.org/663492/download
Red-faced Guan,Penelope dabbenei,Mike Nelson,0:36,2009-03-09,call,XC48629,4:30pm,Argentina,https://xeno-canto.org/48629/download
Red-faced Guan,Penelope dabbenei,Aidan Maccormick,0:17,2004-08-31,alarm call,XC4351,8:37,Bolivia,https://xeno-canto.org/4351/download
Crested Guan,Penelope purpurascens aequatorialis,Brendan Sloan,4:13,2020-03-12,call,XC572256,07:30,Costa Rica,https://xeno-canto.org/572256/download
Crested Guan,Penelope purpurascens,Paul Driver,2:03,2019-03-08,call,XC522875,06:00,Belize,https://xeno-canto.org/522875/download
Crested Guan,Penelope purpurascens,Paul Driver,0:11,2019-03-03,call,XC522435,06:08,Belize,https://xeno-canto.org/522435/download
Crested Guan,Penelope purpurascens,Paul Driver,0:08,2019-03-03,call,XC522434,06:07,Belize,https://xeno-canto.org/522434/download
Crested Guan,Penelope purpurascens,Steve Hampton,2:16,2020-01-24,call,XC544057,07:30,Costa Rica,https://xeno-canto.org/544057/download
Crested Guan,Penelope purpurascens,Kent Livezey,1:10,2019-05-04,"song, wing whirrs",XC542971,09:00,Panama,https://xeno-canto.org/542971/download
Crested Guan,Penelope purpurascens aequatorialis,Hans Matheve,0:34,2019-02-07,alarm call,XC517722,?,Costa Rica,https://xeno-canto.org/517722/download
Crested Guan,Penelope purpurascens aequatorialis,Guy Kirwan,0:11,2019-07-19,flight call,XC498124,07:30,Costa Rica,https://xeno-canto.org/498124/download
Crested Guan,Penelope purpurascens,Johan Chaves,0:42,2019-07-04,song,XC484688,16:30,Costa Rica,https://xeno-canto.org/484688/download
Crested Guan,Penelope purpurascens aequatorialis,Frank Lambert,0:29,2016-12-13,call,XC411341,05:44,Costa Rica,https://xeno-canto.org/411341/download
Crested Guan,Penelope purpurascens purpurascens,Samuel Jones,1:00,2015-07-29,call,XC298175,05:15,Honduras,https://xeno-canto.org/298175/download
Crested Guan,Penelope purpurascens,Oscar Campbell,3:09,2015-07-16,alarm call,XC278628,08:00,Costa Rica,https://xeno-canto.org/278628/download
Crested Guan,Penelope purpurascens aequatorialis,Patricio Mena Valenzuela,0:29,1998-07-30,"call, display calls",XC275188,?,Ecuador,https://xeno-canto.org/275188/download
Crested Guan,Penelope purpurascens aequatorialis,Patricio Mena Valenzuela,0:29,1999-07-25,"dawn song, wing rattle",XC275187,?,Ecuador,https://xeno-canto.org/275187/download
Crested Guan,Penelope purpurascens,Peter Boesman,1:24,2010-03-20,call,XC274516,07:15,Costa Rica,https://xeno-canto.org/274516/download
Crested Guan,Penelope purpurascens,Peter Boesman,0:52,2010-03-13,call,XC274199,17:50,Costa Rica,https://xeno-canto.org/274199/download
Crested Guan,Penelope purpurascens aequatorialis,Olaf Jahn,0:29,1997-07-28,"alarm call, call, alarm calls, distress calls",XC261552,?,Ecuador,https://xeno-canto.org/261552/download
Crested Guan,Penelope purpurascens aequatorialis,Olaf Jahn,0:31,1997-06-21,"alarm call, alarm calls",XC261551,?,Ecuador,https://xeno-canto.org/261551/download
Crested Guan,Penelope purpurascens aequatorialis,Olaf Jahn,0:32,1999-07-25,"alarm call, alarm calls",XC261550,?,Ecuador,https://xeno-canto.org/261550/download
Crested Guan,Penelope purpurascens aequatorialis,Olaf Jahn,0:12,2009-09-00,"call, display calls",XC261549,?,Ecuador,https://xeno-canto.org/261549/download
Crested Guan,Penelope purpurascens aequatorialis,Olaf Jahn,0:37,1999-07-25,song,XC261548,?,Ecuador,https://xeno-canto.org/261548/download
Crested Guan,Penelope purpurascens,Oscar Humberto Marín Gómez,2:11,2015-03-29,song,XC245382,06:10,Colombia,https://xeno-canto.org/245382/download
